judge_model,prompt_template,golden_answer_alias_count,judge_score,human_score,score_delta,percent_agreement,scotts_pi,precision,recall,f1,tp,fp,tn,fn,fpr,fnr,invalid_rate,valid_rate,avg_latency_ms,p50_latency_ms,p95_latency_ms,total_estimated_cost
claude_opus_4_7,minimal,14,0.8666666666666667,0.8666666666666667,0.0,1.0,1.0,1.0,1.0,1.0,13,0,2,0,0.0,0.0,0.0,1.0,2116.733333333333,1661.0,3556.0999999999976,0.041775
claude_opus_4_7,minimal,15,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,12,0,0,0,0.0,0.0,0.0,1.0,3194.9166666666665,1623.5,9968.249999999998,0.040404999999999996
claude_opus_4_7,minimal,16,0.16666666666666666,0.3333333333333333,-0.16666666666666666,0.8333333333333334,0.5555555555555557,1.0,0.5,0.6666666666666666,1,0,4,1,0.0,0.5,0.0,1.0,3308.8333333333335,1466.5,9614.75,0.018415
claude_opus_4_7,minimal,17,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,11,0,0,0,0.0,0.0,0.0,1.0,2536.181818181818,1990.0,6481.5,0.038020000000000005
claude_opus_4_7,minimal,18,0.8461538461538461,0.8461538461538461,0.0,1.0,1.0,1.0,1.0,1.0,11,0,2,0,0.0,0.0,0.0,1.0,3053.153846153846,2047.0,7841.3999999999905,0.045405
claude_opus_4_7,minimal,19,0.6,0.4,0.19999999999999996,0.8,0.6000000000000001,0.6666666666666666,1.0,0.8,2,1,2,0,0.3333333333333333,0.0,0.0,1.0,2000.4,1525.0,3358.9999999999995,0.018635
claude_opus_4_7,minimal,20,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,6,0,0,0,0.0,0.0,0.0,1.0,1323.8333333333333,1236.5,1671.75,0.019220000000000004
claude_opus_4_7,minimal,21,0.8333333333333334,0.8333333333333334,0.0,1.0,1.0,1.0,1.0,1.0,10,0,2,0,0.0,0.0,0.0,1.0,2755.5,1610.0,7087.65,0.045475
claude_opus_4_7,minimal,22,0.8,0.8,0.0,1.0,1.0,1.0,1.0,1.0,8,0,2,0,0.0,0.0,0.0,1.0,2572.8,1437.0,6969.549999999992,0.03985
claude_opus_4_7,minimal,23,0.8666666666666667,0.9333333333333333,-0.06666666666666665,0.9333333333333333,0.6296296296296295,1.0,0.9285714285714286,0.962962962962963,13,0,1,1,0.0,0.07142857142857142,0.0,1.0,2374.6,1572.0,5432.799999999994,0.053055000000000005
claude_opus_4_7,minimal,24,0.625,0.625,0.0,1.0,1.0,1.0,1.0,1.0,5,0,3,0,0.0,0.0,0.0,1.0,1619.625,1559.5,2126.6499999999996,0.030005000000000004
claude_opus_4_7,minimal,25,0.8,0.8,0.0,1.0,1.0,1.0,1.0,1.0,4,0,1,0,0.0,0.0,0.0,1.0,4563.0,4696.0,7729.4,0.020555
claude_opus_4_7,minimal,26,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4,0,0,0,0.0,0.0,0.0,1.0,2736.75,1725.0,5636.449999999999,0.015609999999999999
claude_opus_4_7,minimal,27,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,11,0,0,0,0.0,0.0,0.0,1.0,2947.2727272727275,2050.0,8161.0,0.046720000000000005
claude_opus_4_7,minimal,28,0.9285714285714286,0.9285714285714286,0.0,1.0,1.0,1.0,1.0,1.0,13,0,1,0,0.0,0.0,0.0,1.0,3050.3571428571427,1537.0,9083.249999999998,0.061064999999999994
claude_opus_4_7,minimal,29,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0,0,0,0.0,0.0,0.0,1.0,1465.6666666666667,1454.0,1707.8,0.012975
claude_opus_4_7,minimal,30,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5,0,0,0,0.0,0.0,0.0,1.0,2315.6,1783.0,3900.3999999999996,0.024185
claude_opus_4_7,minimal,31,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,7,0,0,0,0.0,0.0,0.0,1.0,3724.0,2533.0,9555.399999999994,0.03033
claude_opus_4_7,minimal,32,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,1877.0,1877.0,2354.9,0.0042699999999999995
claude_opus_4_7,minimal,33,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,1674.0,1674.0,1778.4,0.0073149999999999995
claude_opus_4_7,minimal,35,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4,0,0,0,0.0,0.0,0.0,1.0,3041.0,2222.5,5659.199999999999,0.022879999999999998
claude_opus_4_7,minimal,36,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,1306.5,1306.5,1366.35,0.010105
claude_opus_4_7,minimal,37,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,6,0,0,0,0.0,0.0,0.0,1.0,2617.6666666666665,1765.5,5663.5,0.032415
claude_opus_4_7,minimal,38,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,6877.5,6877.5,11757.75,0.010575000000000001
claude_opus_4_7,minimal,39,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,1.0,3298.0,3298.0,3298.0,0.00475
claude_opus_4_7,minimal,41,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0,0,0,0.0,0.0,0.0,1.0,1310.3333333333333,1279.0,1391.5,0.01648
claude_opus_4_7,minimal,43,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,1717.0,1717.0,2073.4,0.0121
claude_opus_4_7,minimal,44,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,3096.5,3096.5,4651.25,0.006914999999999999
claude_opus_4_7,minimal,45,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,1148.0,1148.0,1210.1,0.009604999999999999
claude_opus_4_7,minimal,46,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0,0,0,0.0,0.0,0.0,1.0,1712.3333333333333,1645.0,1951.8999999999999,0.01681
claude_opus_4_7,minimal,47,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,1.0,1186.0,1186.0,1186.0,0.00694
claude_opus_4_7,minimal,48,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,1.0,1743.0,1743.0,1743.0,0.0078049999999999994
claude_opus_4_7,minimal,49,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5,0,0,0,0.0,0.0,0.0,1.0,7537.2,6477.0,13314.199999999999,0.023985
claude_opus_4_7,minimal,50,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,1.0,1960.0,1960.0,1960.0,0.00633
claude_opus_4_7,minimal,51,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,1.0,1315.0,1315.0,1315.0,0.006335
claude_opus_4_7,minimal,52,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4,0,0,0,0.0,0.0,0.0,1.0,1716.75,1714.0,2276.15,0.023780000000000003
claude_opus_4_7,minimal,54,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,1.0,1.0,1.0,2,0,1,0,0.0,0.0,0.0,1.0,1912.0,1949.0,2017.4,0.017750000000000002
claude_opus_4_7,minimal,55,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,1366.5,1366.5,1577.55,0.011325
claude_opus_4_7,minimal,56,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,1468.0,1468.0,1600.3,0.012975
claude_opus_4_7,minimal,63,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,1.0,1625.0,1625.0,1625.0,0.00593
claude_opus_4_7,minimal,64,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,1870.0,1870.0,2421.7,0.0142
claude_opus_4_7,minimal,65,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,1.0,1719.0,1719.0,1719.0,0.007000000000000001
claude_opus_4_7,minimal,94,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,2352.0,2352.0,2696.7,0.01631
claude_opus_4_7,minimal,99,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,1.0,4712.0,4712.0,4712.0,0.01062
claude_opus_4_7,minimal,185,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,1.0,1735.0,1735.0,1735.0,0.014819999999999998
claude_sonnet_4_6,minimal,1,0.6728971962616822,0.6752336448598131,-0.002336448598130869,0.9369158878504673,0.8564320456197239,0.9548611111111112,0.9515570934256056,0.9532062391681109,275,13,126,14,0.09352517985611511,0.04844290657439446,0.0,1.0,2551.016355140187,2321.5,4398.55,0.497328
claude_sonnet_4_6,minimal,2,0.7714285714285715,0.8,-0.02857142857142858,0.9333333333333333,0.8020202020202021,0.9753086419753086,0.9404761904761905,0.9575757575757574,158,4,38,10,0.09523809523809523,0.05952380952380952,0.0,1.0,2695.385714285714,2476.5,4668.849999999999,0.242355
claude_sonnet_4_6,minimal,3,0.7916666666666666,0.8020833333333334,-0.01041666666666674,0.9895833333333334,0.9678230266465562,1.0,0.987012987012987,0.9934640522875817,76,0,19,1,0.0,0.012987012987012988,0.0,1.0,2627.4166666666665,2244.5,4963.5,0.11441999999999998
claude_sonnet_4_6,minimal,4,0.8571428571428571,0.8571428571428571,0.0,0.9183673469387755,0.6666666666666669,0.9523809523809523,0.9523809523809523,0.9523809523809523,40,2,5,2,0.2857142857142857,0.047619047619047616,0.0,1.0,2646.8979591836733,2344.0,4462.999999999999,0.062112
claude_sonnet_4_6,minimal,5,0.72,0.76,-0.040000000000000036,0.96,0.8960498960498959,1.0,0.9473684210526315,0.972972972972973,18,0,6,1,0.0,0.05263157894736842,0.0,1.0,2534.2,2430.0,3719.599999999999,0.032784
claude_sonnet_4_6,minimal,6,0.8181818181818182,0.8181818181818182,0.0,0.9393939393939394,0.7962962962962964,0.9629629629629629,0.9629629629629629,0.9629629629629629,26,1,5,1,0.16666666666666666,0.037037037037037035,0.0,1.0,2487.909090909091,2239.0,4372.399999999996,0.042168
claude_sonnet_4_6,minimal,7,0.9310344827586207,0.896551724137931,0.03448275862068961,0.9655172413793104,0.7811320754716982,0.9629629629629629,1.0,0.9811320754716981,26,1,2,0,0.3333333333333333,0.0,0.0,1.0,2539.344827586207,2436.0,3430.6,0.033222
claude_sonnet_4_6,minimal,8,0.8387096774193549,0.9032258064516129,-0.06451612903225801,0.9354838709677419,0.7129629629629628,1.0,0.9285714285714286,0.962962962962963,26,0,3,2,0.0,0.07142857142857142,0.0,1.0,2757.2580645161293,2720.0,3888.0,0.039522
claude_sonnet_4_6,minimal,9,0.85,0.85,0.0,1.0,1.0,1.0,1.0,1.0,17,0,3,0,0.0,0.0,0.0,1.0,2650.95,2336.0,3758.700000000001,0.027852000000000002
claude_sonnet_4_6,minimal,10,0.9,0.9,0.0,1.0,1.0,1.0,1.0,1.0,18,0,2,0,0.0,0.0,0.0,1.0,2731.7,2351.5,5774.65,0.030777
claude_sonnet_4_6,minimal,11,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,11,0,0,0,0.0,0.0,0.0,1.0,2158.181818181818,2229.0,3099.0,0.014454000000000002
claude_sonnet_4_6,minimal,12,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,13,0,0,0,0.0,0.0,0.0,1.0,2150.6153846153848,2113.0,3163.5999999999995,0.016116000000000002
claude_sonnet_4_6,minimal,13,0.9285714285714286,0.9285714285714286,0.0,1.0,1.0,1.0,1.0,1.0,13,0,1,0,0.0,0.0,0.0,1.0,2485.5,2185.5,3840.5499999999997,0.015708
claude_sonnet_4_6,minimal,14,0.8666666666666667,0.8666666666666667,0.0,1.0,1.0,1.0,1.0,1.0,13,0,2,0,0.0,0.0,0.0,1.0,2759.3333333333335,2359.0,5271.7,0.022818000000000005
claude_sonnet_4_6,minimal,15,0.9166666666666666,1.0,-0.08333333333333337,0.9166666666666666,-0.043478260869567936,1.0,0.9166666666666666,0.9565217391304348,11,0,0,1,0.0,0.08333333333333333,0.0,1.0,2768.1666666666665,2514.5,4751.349999999998,0.020499000000000003
claude_sonnet_4_6,minimal,16,0.16666666666666666,0.3333333333333333,-0.16666666666666666,0.8333333333333334,0.5555555555555557,1.0,0.5,0.6666666666666666,1,0,4,1,0.0,0.5,0.0,1.0,2702.1666666666665,2350.5,4099.75,0.009999
claude_sonnet_4_6,minimal,17,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,11,0,0,0,0.0,0.0,0.0,1.0,2337.181818181818,2203.0,3326.5,0.017139
claude_sonnet_4_6,minimal,18,0.8461538461538461,0.8461538461538461,0.0,1.0,1.0,1.0,1.0,1.0,11,0,2,0,0.0,0.0,0.0,1.0,2940.4615384615386,2914.0,4376.199999999998,0.019487999999999995
claude_sonnet_4_6,minimal,19,0.6,0.4,0.19999999999999996,0.8,0.6000000000000001,0.6666666666666666,1.0,0.8,2,1,2,0,0.3333333333333333,0.0,0.0,1.0,2332.2,2070.0,3283.7999999999997,0.008688000000000001
claude_sonnet_4_6,minimal,20,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,6,0,0,0,0.0,0.0,0.0,1.0,3259.0,2867.5,6212.5,0.010551000000000001
claude_sonnet_4_6,minimal,21,0.8333333333333334,0.8333333333333334,0.0,1.0,1.0,1.0,1.0,1.0,10,0,2,0,0.0,0.0,0.0,1.0,3008.0,2848.0,5006.5999999999985,0.024468
claude_sonnet_4_6,minimal,22,0.8,0.8,0.0,1.0,1.0,1.0,1.0,1.0,8,0,2,0,0.0,0.0,0.0,1.0,2284.9,2269.0,3331.6499999999996,0.018137999999999994
claude_sonnet_4_6,minimal,23,0.8666666666666667,0.9333333333333333,-0.06666666666666665,0.9333333333333333,0.6296296296296295,1.0,0.9285714285714286,0.962962962962963,13,0,1,1,0.0,0.07142857142857142,0.0,1.0,2887.3333333333335,2434.0,4655.699999999999,0.026799000000000003
claude_sonnet_4_6,minimal,24,0.625,0.625,0.0,1.0,1.0,1.0,1.0,1.0,5,0,3,0,0.0,0.0,0.0,1.0,2826.75,2672.0,4342.599999999999,0.014868000000000001
claude_sonnet_4_6,minimal,25,0.8,0.8,0.0,1.0,1.0,1.0,1.0,1.0,4,0,1,0,0.0,0.0,0.0,1.0,2638.4,2516.0,3476.6,0.008487000000000001
claude_sonnet_4_6,minimal,26,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4,0,0,0,0.0,0.0,0.0,1.0,2446.5,2075.5,3564.0999999999995,0.0062640000000000005
claude_sonnet_4_6,minimal,27,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,11,0,0,0,0.0,0.0,0.0,1.0,2720.4545454545455,2497.0,4681.0,0.020856
claude_sonnet_4_6,minimal,28,0.9285714285714286,0.9285714285714286,0.0,1.0,1.0,1.0,1.0,1.0,13,0,1,0,0.0,0.0,0.0,1.0,2111.8571428571427,2156.5,2932.25,0.026171999999999997
claude_sonnet_4_6,minimal,29,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0,0,0,0.0,0.0,0.0,1.0,2288.6666666666665,2660.0,2880.5,0.00531
claude_sonnet_4_6,minimal,30,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5,0,0,0,0.0,0.0,0.0,1.0,2710.4,2054.0,5269.199999999999,0.009857999999999999
claude_sonnet_4_6,minimal,31,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,7,0,0,0,0.0,0.0,0.0,1.0,2842.1428571428573,2446.0,4114.599999999999,0.013682999999999999
claude_sonnet_4_6,minimal,32,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,2774.5,2774.5,3502.15,0.002136
claude_sonnet_4_6,minimal,33,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,1673.0,1673.0,1718.9,0.0031349999999999998
claude_sonnet_4_6,minimal,35,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4,0,0,0,0.0,0.0,0.0,1.0,3321.75,3222.5,3921.5499999999997,0.010323
claude_sonnet_4_6,minimal,36,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,1428.0,1428.0,1572.0,0.003966
claude_sonnet_4_6,minimal,37,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,6,0,0,0,0.0,0.0,0.0,1.0,2911.5,2959.5,4279.25,0.013895999999999999
claude_sonnet_4_6,minimal,38,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,2306.0,2306.0,2394.2,0.004887000000000001
claude_sonnet_4_6,minimal,39,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,1.0,2647.0,2647.0,2647.0,0.00198
claude_sonnet_4_6,minimal,41,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0,0,0,0.0,0.0,0.0,1.0,2666.6666666666665,2660.0,3363.7999999999997,0.006599999999999999
claude_sonnet_4_6,minimal,43,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,2874.0,2874.0,3621.0,0.004521000000000001
claude_sonnet_4_6,minimal,44,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,2016.0,2016.0,2345.4,0.002892
claude_sonnet_4_6,minimal,45,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,2096.5,2096.5,2117.65,0.004809
claude_sonnet_4_6,minimal,46,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0,0,0,0.0,0.0,0.0,1.0,3307.6666666666665,3726.0,3750.3,0.007283999999999999
claude_sonnet_4_6,minimal,47,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,1.0,2823.0,2823.0,2823.0,0.002859
claude_sonnet_4_6,minimal,48,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,1.0,3750.0,3750.0,3750.0,0.004118999999999999
claude_sonnet_4_6,minimal,49,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5,0,0,0,0.0,0.0,0.0,1.0,3002.6,2613.0,4605.4,0.009777
claude_sonnet_4_6,minimal,50,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,1.0,1159.0,1159.0,1159.0,0.002352
claude_sonnet_4_6,minimal,51,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,1.0,1373.0,1373.0,1373.0,0.0029490000000000002
claude_sonnet_4_6,minimal,52,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4,0,0,0,0.0,0.0,0.0,1.0,1974.0,2018.5,2210.2,0.010152
claude_sonnet_4_6,minimal,54,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,1.0,1.0,1.0,2,0,1,0,0.0,0.0,0.0,1.0,2416.0,2005.0,3735.7,0.007998
claude_sonnet_4_6,minimal,55,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,2838.5,2838.5,3671.45,0.0050100000000000006
claude_sonnet_4_6,minimal,56,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,1778.5,1778.5,1822.15,0.005150999999999999
claude_sonnet_4_6,minimal,63,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,1.0,2249.0,2249.0,2249.0,0.0028079999999999997
claude_sonnet_4_6,minimal,64,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,2508.0,2508.0,2650.2,0.006482999999999999
claude_sonnet_4_6,minimal,65,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,1.0,2796.0,2796.0,2796.0,0.004248
claude_sonnet_4_6,minimal,94,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,2013.5,2013.5,2099.45,0.007803000000000001
claude_sonnet_4_6,minimal,99,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,1.0,2006.0,2006.0,2006.0,0.004815
claude_sonnet_4_6,minimal,185,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,1.0,1904.0,1904.0,1904.0,0.007505999999999999
deepseek_v4_flash,minimal,1,0.6565420560747663,0.6752336448598131,-0.01869158878504673,0.9112149532710281,0.8004662004662005,0.9466192170818505,0.9204152249134948,0.9333333333333332,266,15,124,23,0.1079136690647482,0.07958477508650519,0.0,1.0,5955.873831775701,3347.5,20565.899999999994,0.02120482
deepseek_v4_flash,minimal,2,0.7476190476190476,0.8,-0.05238095238095242,0.8904761904761904,0.6871255060728743,0.9617834394904459,0.8988095238095238,0.9292307692307693,151,6,36,17,0.14285714285714285,0.10119047619047619,0.0,1.0,6247.590476190476,3570.0,22847.249999999945,0.010812200000000001
deepseek_v4_flash,minimal,3,0.7291666666666666,0.8020833333333334,-0.07291666666666674,0.8645833333333334,0.6226757369614514,0.9571428571428572,0.8701298701298701,0.9115646258503401,67,3,16,10,0.15789473684210525,0.12987012987012986,0.0,1.0,5815.979166666667,3193.5,16848.0,0.00496874
deepseek_v4_flash,minimal,4,0.7551020408163265,0.8571428571428571,-0.10204081632653061,0.8571428571428571,0.5429713524317119,0.972972972972973,0.8571428571428571,0.9113924050632912,36,1,6,6,0.14285714285714285,0.14285714285714285,0.0,1.0,5953.244897959184,3422.0,22014.6,0.00287154
deepseek_v4_flash,minimal,5,0.68,0.76,-0.07999999999999996,0.92,0.8015873015873017,1.0,0.8947368421052632,0.9444444444444444,17,0,6,2,0.0,0.10526315789473684,0.0,1.0,5148.88,3032.0,12940.4,0.0013872600000000002
deepseek_v4_flash,minimal,6,0.8181818181818182,0.8181818181818182,0.0,1.0,1.0,1.0,1.0,1.0,27,0,6,0,0.0,0.0,0.0,1.0,7093.484848484848,2884.0,20315.599999999995,0.0019143600000000002
deepseek_v4_flash,minimal,7,0.8275862068965517,0.896551724137931,-0.06896551724137934,0.9310344827586207,0.7100000000000001,1.0,0.9230769230769231,0.9600000000000001,24,0,3,2,0.0,0.07692307692307693,0.0,1.0,5181.103448275862,3483.0,16125.199999999983,0.00159684
deepseek_v4_flash,minimal,8,0.8387096774193549,0.9032258064516129,-0.06451612903225801,0.8709677419354839,0.42592592592592615,0.9615384615384616,0.8928571428571429,0.9259259259259259,25,1,2,3,0.3333333333333333,0.10714285714285714,0.0,1.0,6481.870967741936,3476.0,19339.5,0.0017593800000000003
deepseek_v4_flash,minimal,9,0.8,0.85,-0.04999999999999993,0.95,0.8268398268398267,1.0,0.9411764705882353,0.9696969696969697,16,0,3,1,0.0,0.058823529411764705,0.0,1.0,7221.8,5303.0,19398.750000000004,0.0016333800000000002
deepseek_v4_flash,minimal,10,0.75,0.9,-0.15000000000000002,0.85,0.48051948051948057,1.0,0.8333333333333334,0.9090909090909091,15,0,2,3,0.0,0.16666666666666666,0.0,1.0,10389.3,5431.5,37011.20000000001,0.0016434600000000002
