judge_model,prompt_template,golden_answer_alias_count,judge_score,human_score,score_delta,percent_agreement,scotts_pi,precision,recall,f1,tp,fp,tn,fn,fpr,fnr,invalid_rate,valid_rate,avg_latency_ms,p50_latency_ms,p95_latency_ms,total_estimated_cost
solar_pro_3_tuned,guideline_with_examples,11,0.9,1.0,-0.09999999999999998,0.9,-0.05263157894736848,1.0,0.9,0.9473684210526316,9,0,0,1,0.0,0.1,0.09090909090909091,0.9090909090909091,1874.5,1635.0,3309.299999999998,0.0015775499999999998
solar_pro_3_tuned,guideline_with_examples,12,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,13,0,0,0,0.0,0.0,0.0,1.0,2177.5384615384614,1762.0,4726.599999999995,0.0024685799999999993
solar_pro_3_tuned,guideline_with_examples,13,0.7857142857142857,0.9285714285714286,-0.1428571428571429,0.8571428571428571,0.4166666666666666,1.0,0.8461538461538461,0.9166666666666666,11,0,1,2,0.0,0.15384615384615385,0.0,1.0,6235.285714285715,1774.0,24849.849999999984,0.007185389999999999
solar_pro_3_tuned,guideline_with_examples,14,0.8,0.8666666666666667,-0.06666666666666665,0.9333333333333333,0.76,1.0,0.9230769230769231,0.9600000000000001,12,0,2,1,0.0,0.07692307692307693,0.0,1.0,4536.866666666667,2648.0,13598.799999999994,0.00554661
solar_pro_3_tuned,guideline_with_examples,15,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,12,0,0,0,0.0,0.0,0.0,1.0,2995.8333333333335,1845.0,8054.499999999996,0.00322647
solar_pro_3_tuned,guideline_with_examples,16,0.16666666666666666,0.3333333333333333,-0.16666666666666666,0.8333333333333334,0.5555555555555557,1.0,0.5,0.6666666666666666,1,0,4,1,0.0,0.5,0.0,1.0,1618.0,1520.0,2095.25,0.0008448
solar_pro_3_tuned,guideline_with_examples,17,0.9090909090909091,1.0,-0.09090909090909094,0.9090909090909091,-0.047619047619050114,1.0,0.9090909090909091,0.9523809523809523,10,0,0,1,0.0,0.09090909090909091,0.0,1.0,2864.909090909091,1595.0,7038.5,0.0028184399999999997
solar_pro_3_tuned,guideline_with_examples,18,0.8461538461538461,0.8461538461538461,0.0,1.0,1.0,1.0,1.0,1.0,11,0,2,0,0.0,0.0,0.0,1.0,2355.230769230769,1582.0,5104.599999999997,0.0027113999999999997
solar_pro_3_tuned,guideline_with_examples,19,0.4,0.4,0.0,1.0,1.0,1.0,1.0,1.0,2,0,3,0,0.0,0.0,0.0,1.0,3069.8,2889.0,5426.2,0.00138165
solar_pro_3_tuned,guideline_with_examples,20,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,6,0,0,0,0.0,0.0,0.0,1.0,1555.6666666666667,1342.0,2350.0,0.0008654099999999999
solar_pro_3_tuned,guideline_with_examples,21,0.7272727272727273,0.8181818181818182,-0.09090909090909094,0.9090909090909091,0.7411764705882352,1.0,0.8888888888888888,0.9411764705882353,8,0,2,1,0.0,0.1111111111111111,0.08333333333333333,0.9166666666666666,3089.909090909091,2166.0,8315.5,0.00307476
solar_pro_3_tuned,guideline_with_examples,22,0.7,0.8,-0.10000000000000009,0.9,0.7333333333333334,1.0,0.875,0.9333333333333333,7,0,2,1,0.0,0.125,0.0,1.0,2638.4,1465.0,7768.599999999989,0.0023263499999999996
solar_pro_3_tuned,guideline_with_examples,23,0.8,0.9333333333333333,-0.1333333333333333,0.8666666666666667,0.423076923076923,1.0,0.8571428571428571,0.923076923076923,12,0,1,2,0.0,0.14285714285714285,0.0,1.0,2702.9333333333334,2060.0,5512.499999999995,0.0035072699999999994
solar_pro_3_tuned,guideline_with_examples,24,0.625,0.625,0.0,1.0,1.0,1.0,1.0,1.0,5,0,3,0,0.0,0.0,0.0,1.0,1817.625,1866.5,2554.95,0.00141948
solar_pro_3_tuned,guideline_with_examples,25,0.6,0.8,-0.20000000000000007,0.8,0.523809523809524,1.0,0.75,0.8571428571428571,3,0,1,1,0.0,0.25,0.0,1.0,1539.4,1688.0,1909.8,0.0007673999999999999
solar_pro_3_tuned,guideline_with_examples,26,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4,0,0,0,0.0,0.0,0.0,1.0,2092.25,1950.5,3185.6499999999996,0.00082914
solar_pro_3_tuned,guideline_with_examples,27,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,11,0,0,0,0.0,0.0,0.0,1.0,3545.818181818182,1955.0,9971.5,0.00360204
solar_pro_3_tuned,guideline_with_examples,28,0.9285714285714286,0.9285714285714286,0.0,1.0,1.0,1.0,1.0,1.0,13,0,1,0,0.0,0.0,0.0,1.0,2083.1428571428573,1916.5,3608.249999999999,0.0026690399999999997
solar_pro_3_tuned,guideline_with_examples,29,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0,0,0,0.0,0.0,0.0,1.0,1399.3333333333333,1283.0,1618.7,0.00040068
solar_pro_3_tuned,guideline_with_examples,30,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5,0,0,0,0.0,0.0,0.0,1.0,2861.8,1544.0,5718.4,0.00135015
solar_pro_3_tuned,guideline_with_examples,31,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,7,0,0,0,0.0,0.0,0.0,1.0,1446.0,1333.0,1870.3999999999999,0.00105612
solar_pro_3_tuned,guideline_with_examples,32,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,2571.5,2571.5,2786.15,0.0005023199999999999
solar_pro_3_tuned,guideline_with_examples,33,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,1401.0,1401.0,1609.8,0.00029502
solar_pro_3_tuned,guideline_with_examples,35,0.75,1.0,-0.25,0.75,-0.14285714285714285,1.0,0.75,0.8571428571428571,3,0,0,1,0.0,0.25,0.0,1.0,3502.75,3658.5,4682.2,0.0013103400000000001
solar_pro_3_tuned,guideline_with_examples,36,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,1938.5,1938.5,2091.05,0.00039957
solar_pro_3_tuned,guideline_with_examples,37,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,6,0,0,0,0.0,0.0,0.0,1.0,1787.0,1828.5,2071.75,0.0011996099999999998
solar_pro_3_tuned,guideline_with_examples,38,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,1642.0,1642.0,1728.4,0.00035412
solar_pro_3_tuned,guideline_with_examples,39,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,1.0,1741.0,1741.0,1741.0,0.00019836
solar_pro_3_tuned,guideline_with_examples,41,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0,0,0,0.0,0.0,0.0,1.0,1434.0,1467.0,1505.7,0.00044972999999999996
solar_pro_3_tuned,guideline_with_examples,43,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,2282.5,2282.5,3138.85,0.00048387
solar_pro_3_tuned,guideline_with_examples,44,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,1920.0,1920.0,2018.1,0.00040827
solar_pro_3_tuned,guideline_with_examples,45,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,1379.5,1379.5,1680.55,0.00032667000000000004
solar_pro_3_tuned,guideline_with_examples,46,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0,0,0,0.0,0.0,0.0,1.0,3284.6666666666665,3377.0,3994.4,0.0009442799999999999
solar_pro_3_tuned,guideline_with_examples,47,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,1.0,943.0,943.0,943.0,0.00014271
solar_pro_3_tuned,guideline_with_examples,48,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,1.0,2174.0,2174.0,2174.0,0.00029826
solar_pro_3_tuned,guideline_with_examples,49,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5,0,0,0,0.0,0.0,0.0,1.0,1594.0,1668.0,1905.6,0.0009339
solar_pro_3_tuned,guideline_with_examples,50,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,1.0,1189.0,1189.0,1189.0,0.00015171
solar_pro_3_tuned,guideline_with_examples,51,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,1.0,2078.0,2078.0,2078.0,0.00024981
solar_pro_3_tuned,guideline_with_examples,52,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4,0,0,0,0.0,0.0,0.0,1.0,1655.25,1534.5,2181.7999999999997,0.00070599
solar_pro_3_tuned,guideline_with_examples,54,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,1.0,1.0,1.0,2,0,1,0,0.0,0.0,0.0,1.0,1909.3333333333333,1933.0,1972.6,0.00065343
solar_pro_3_tuned,guideline_with_examples,55,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,1532.5,1532.5,1639.15,0.00038891999999999996
solar_pro_3_tuned,guideline_with_examples,56,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,2825.5,2825.5,3476.65,0.00054747
solar_pro_3_tuned,guideline_with_examples,63,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,1.0,1690.0,1690.0,1690.0,0.00010992
solar_pro_3_tuned,guideline_with_examples,64,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,2274.5,2274.5,2633.15,0.00049677
solar_pro_3_tuned,guideline_with_examples,65,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,1.0,3134.0,3134.0,3134.0,0.00038136
solar_pro_3_tuned,guideline_with_examples,94,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,2545.0,2545.0,3592.6,0.0006218699999999998
solar_pro_3_tuned,guideline_with_examples,99,0.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0,0,0,1,0.0,1.0,0.0,1.0,9424.0,9424.0,9424.0,0.00102231
solar_pro_3_tuned,guideline_with_examples,185,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,1.0,2144.0,2144.0,2144.0,0.00040926
